epoch,step,train_loss,eval_loss,train_accuracy,eval_accuracy
1.6093117408906883,1590,0.00044405590742826464,,,
1.6194331983805668,1600,0.00039123790338635445,,,
1.6295546558704452,1610,0.09958418607711791,,,
1.639676113360324,1620,0.0003233195515349507,,,
1.6497975708502024,1630,0.0004107074346393347,,,
1.6599190283400809,1640,0.0003298983909189701,,,
1.6700404858299596,1650,0.0003325637429952621,,,
1.680161943319838,1660,0.0003081045113503933,,,
1.6902834008097165,1670,0.0002629244700074196,,,
1.7004048582995952,1680,0.0003679643617942929,,,
1.7105263157894737,1690,0.04135680496692658,,,
1.7206477732793521,1700,0.0003972415346652269,,,
1.7307692307692308,1710,0.0003848963417112827,,,
1.7408906882591093,1720,0.0004685433581471443,,,
1.7510121457489878,1730,0.000350544648244977,,,
1.7611336032388665,1740,0.09020830988883972,,,
1.771255060728745,1750,0.00028525623492896556,,,
1.7813765182186234,1760,0.0003594579640775919,,,
1.791497975708502,1770,0.0002763472031801939,,,
1.8016194331983806,1780,0.00034166115801781416,,,
1.811740890688259,1790,0.0003698532935231924,,,
1.8218623481781377,1800,0.0002488831290975213,,,
1.8319838056680162,1810,0.00024404912255704403,,,
1.8421052631578947,1820,0.04183943569660187,,,
1.8522267206477734,1830,0.000232603563927114,,,
1.8623481781376519,1840,0.0003317495808005333,,,
1.8724696356275303,1850,0.00030409886967390775,,,
1.882591093117409,1860,0.00024160288739949465,,,
1.8927125506072875,1870,0.0002517074579373002,,,
1.902834008097166,1880,0.00022851373068988323,,,
1.9129554655870447,1890,0.00022563980892300605,,,
1.9230769230769231,1900,0.00034644787665456535,,,
1.9331983805668016,1910,0.00023495103232562542,,,
1.9433198380566803,1920,0.00031168600544333457,,,
1.9534412955465585,1930,0.00022732808720320462,,,
1.9635627530364372,1940,0.0002924154978245497,,,
1.973684210526316,1950,0.00024429219774901867,,,
1.9838056680161942,1960,0.0003035840578377247,,,
1.9939271255060729,1970,0.00026968235615640877,,,
2.0,1976,,0.021705370396375656,,0.9964556962025316
